movieId,title,genres,year
2676,Instinct,Drama|Thriller,1999
2677,Buena Vista Social Club,Documentary|Musical,1999
2678,Desert Blue,Drama,1998
2679,Finding North,Comedy|Drama|Romance,1998
2680,Floating,Drama,1997
2681,Free Enterprise,Comedy|Romance|Sci-Fi,1998
2682,Limbo,Drama,1999
2683,Austin Powers: The Spy Who Shagged Me,Action|Adventure|Comedy,1999
2684,Promise Her Anything,Comedy|Drama,1999
2685,"Red Dwarf, The (Nain rouge, Le)",Comedy|Drama,1998
2686,"Red Violin, The (Violon rouge, Le)",Drama|Mystery,1998
2687,Tarzan,Adventure|Animation|Children|Drama,1999
2688,"General's Daughter, The",Crime|Drama|Mystery|Thriller,1999
2689,Get Bruce,Documentary,1999
2690,"Ideal Husband, An",Comedy|Romance,1999
2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano)",Drama,1998
2692,Run Lola Run (Lola rennt),Action|Crime,1998
2693,Trekkies,Documentary,1997
2694,Big Daddy,Comedy,1999
2695,"Boys, The",Drama,1998
2696,"Dinner Game, The (Dîner de cons, Le)",Comedy,1998
2697,My Son the Fanatic,Comedy|Drama|Romance,1997
2698,Zone 39,Sci-Fi,1997
2699,Arachnophobia,Comedy|Horror,1990
2700,"South Park: Bigger, Longer and Uncut",Animation|Comedy|Musical,1999
2701,Wild Wild West,Action|Comedy|Sci-Fi|Western,1999
2702,Summer of Sam,Drama,1999
2703,Broken Vessels,Drama,1998
2704,"Lovers on the Bridge, The (Amants du Pont-Neuf, Les)",Drama|Romance,1991
2705,"Late August, Early September (Fin août, début septembre)",Drama,1998
2706,American Pie,Comedy|Romance,1999
2707,Arlington Road,Thriller,1999
2708,"Autumn Tale, An (Conte d'automne)",Romance,1998
2709,Muppets From Space,Children|Comedy,1999
2710,"Blair Witch Project, The",Drama|Horror|Thriller,1999
2711,My Life So Far,Drama,1999
2712,Eyes Wide Shut,Drama|Mystery|Thriller,1999
2713,Lake Placid,Horror|Thriller,1999
2714,"Wood, The",Drama,1999
2715,"Velocity of Gary, The",Comedy|Romance,1998
2716,Ghostbusters (a.k.a. Ghost Busters),Action|Comedy|Sci-Fi,1984
2717,Ghostbusters II,Comedy|Fantasy|Sci-Fi,1989
2718,Drop Dead Gorgeous,Comedy,1999
2719,"Haunting, The",Horror|Thriller,1999
2720,Inspector Gadget,Action|Adventure|Children|Comedy,1999
2721,Trick,Comedy|Romance,1999
2722,Deep Blue Sea,Action|Horror|Sci-Fi|Thriller,1999
2723,Mystery Men,Action|Comedy|Fantasy,1999
2724,Runaway Bride,Comedy|Romance,1999
2725,Twin Falls Idaho,Drama,1999
2726,"Killing, The",Crime|Film-Noir,1956
2727,Killer's Kiss,Crime|Film-Noir,1955
2728,Spartacus,Action|Drama|Romance|War,1960
2729,Lolita,Drama|Romance,1962
2730,Barry Lyndon,Drama|Romance|War,1975
2731,"400 Blows, The (Les quatre cents coups)",Crime|Drama,1959
2732,Jules and Jim (Jules et Jim),Drama|Romance,1961
2733,Vibes,Adventure|Comedy|Romance,1988
2734,"Mosquito Coast, The",Adventure|Drama|Thriller,1986
2735,"Golden Child, The",Action|Adventure|Comedy|Fantasy|Mystery,1986
2736,Brighton Beach Memoirs,Comedy,1986
2737,Assassination,Action|Drama|Thriller,1987
2738,Crimes of the Heart,Comedy|Drama,1986
2739,"Color Purple, The",Drama,1985
2740,"Kindred, The",Horror|Sci-Fi,1986
2741,No Mercy,Action|Crime|Thriller,1986
2742,Ménage (Tenue de soirée),Comedy|Drama,1986
2743,Native Son,Drama,1986
2744,Otello,Drama,1986
2745,"Mission, The",Drama,1986
2746,Little Shop of Horrors,Comedy|Horror|Musical,1986
2747,"Little Shop of Horrors, The",Comedy|Horror,1960
2748,Allan Quatermain and the Lost City of Gold,Action|Adventure|Comedy,1987
2749,"Morning After, The",Drama|Mystery,1986
2750,Radio Days,Comedy|Drama,1987
2751,From the Hip,Comedy|Drama,1987
2752,Outrageous Fortune,Comedy|Mystery,1987
2753,"Bedroom Window, The",Thriller,1987
2754,Deadtime Stories,Horror,1987
2755,Light of Day,Drama,1987
2756,Wanted: Dead or Alive,Action,1987
2757,Frances,Drama,1982
2758,Plenty,Drama,1985
2759,Dick,Comedy,1999
2760,"Gambler, The (Játékos, A)",Drama,1997
2761,"Iron Giant, The",Adventure|Animation|Children|Drama|Sci-Fi,1999
2762,"Sixth Sense, The",Drama|Horror|Mystery,1999
2763,"Thomas Crown Affair, The",Action|Mystery,1999
2764,"Thomas Crown Affair, The",Crime|Drama|Romance|Thriller,1968
2765,"Acid House, The",Comedy|Drama,1998
2766,"Adventures of Sebastian Cole, The",Comedy|Drama,1998
2767,Illuminata,Comedy,1998
2768,Stiff Upper Lips,Comedy,1998
2769,"Yards, The",Crime|Drama,2000
2770,Bowfinger,Comedy,1999
2771,Brokedown Palace,Drama,1999
2772,Detroit Rock City,Comedy,1999
2773,Alice and Martin (Alice et Martin),Drama,1998
2774,Better Than Chocolate,Comedy|Romance,1999
2775,Head On,Drama,1998
2776,"Marcello Mastroianni: I Remember Yes, I Remember (Marcello Mastroianni: mi ricordo, sì, io mi ricordo)",Documentary,1997
2777,Cobra,Drama,1925
2778,Never Talk to Strangers,Crime|Drama|Romance|Thriller,1995
2779,Heaven Can Wait,Comedy,1978
2780,"Raven, The",Comedy|Horror,1963
2781,"Tingler, The",Horror,1959
2782,Pit and the Pendulum,Horror,1961
2783,"Tomb of Ligeia, The",Horror,1965
2784,"Masque of the Red Death, The",Horror,1964
2785,Tales of Terror,Horror,1962
2786,Haunted Honeymoon,Comedy,1986
2787,Cat's Eye,Horror,1985
2788,Monty Python's And Now for Something Completely Different,Comedy,1971
2789,Damien: Omen II,Horror,1978
2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict)",Horror|Thriller,1981
2791,Airplane!,Comedy,1980
2792,Airplane II: The Sequel,Comedy,1982
2793,"American Werewolf in Paris, An",Comedy|Horror|Romance|Thriller,1997
2794,European Vacation (aka National Lampoon's European Vacation),Adventure|Comedy|Romance,1985
2795,National Lampoon's Vacation,Comedy,1983
2796,Funny Farm,Comedy,1988
2797,Big,Comedy|Drama|Fantasy|Romance,1988
2798,Problem Child,Children|Comedy,1990
2799,Problem Child 2,Comedy,1991
2800,Little Nemo: Adventures in Slumberland,Adventure|Animation|Children|Drama|Fantasy,1992
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda),Drama|Romance,1997
2802,Tequila Sunrise,Action|Drama|Romance|Thriller,1988
2803,"Pelican Brief, The",Crime|Drama|Mystery|Romance|Thriller,1993
2804,"Christmas Story, A",Children|Comedy,1983
2805,Mickey Blue Eyes,Comedy|Romance,1999
2806,Teaching Mrs. Tingle,Comedy|Thriller,1999
2807,Universal Soldier: The Return,Action|Sci-Fi,1999
2808,Universal Soldier,Action|Sci-Fi,1992
2809,Love Stinks,Comedy,1999
2810,Perfect Blue,Animation|Horror|Mystery|Thriller,1997
2811,With Friends Like These...,Comedy,1998
2812,In Too Deep,Action|Thriller,1999
2813,"Source, The",Documentary,1999
2814,"Bat, The",Horror,1959
2815,Iron Eagle,Action|War,1986
2816,Iron Eagle II,Action|War,1988
2817,Aces: Iron Eagle III,Action,1992
2818,Iron Eagle IV,Action|War,1995
2819,Three Days of the Condor (3 Days of the Condor),Drama|Mystery|Romance|Thriller,1975
2820,Hamlet,Drama,1964
2821,Male and Female,Adventure|Drama,1919
2822,Medicine Man,Adventure|Romance,1992
2823,"Spiders Part 1: The Golden Lake, The (Die Spinnen, 1. Teil: Der Goldene See)",Action|Adventure|Drama,1919
2824,On the Ropes,Documentary|Drama,1999
2825,Rosie,Drama,1998
2826,"13th Warrior, The",Action|Adventure|Fantasy,1999
2827,"Astronaut's Wife, The",Horror|Sci-Fi|Thriller,1999
2828,Dudley Do-Right,Children|Comedy,1999
2829,"Muse, The",Comedy,1999
2830,Cabaret Balkan (Bure Baruta),Drama,1998
2831,A Dog of Flanders,Children|Drama,1999
2832,"Lost Son, The",Drama,1999
2833,Lucie Aubrac,Romance|War,1997
2834,"Very Thought of You, The",Comedy|Romance,1998
2835,Chill Factor,Action|Adventure|Comedy|Thriller,1999
2836,Outside Providence,Comedy,1999
2837,Bedrooms & Hallways,Comedy|Romance,1998
2838,I Woke Up Early the Day I Died,Comedy|Crime|Thriller,1998
2839,West Beirut (West Beyrouth),Drama,1998
2840,Stigmata,Drama|Thriller,1999
2841,Stir of Echoes,Horror|Mystery|Thriller,1999
2842,Best Laid Plans,Crime|Drama,1999
2843,"Black Cat, White Cat (Crna macka, beli macor)",Comedy|Romance,1998
2844,"Minus Man, The",Drama|Mystery,1999
2845,Whiteboyz,Comedy|Drama,1999
2846,"Adventures of Milo and Otis, The (Koneko monogatari)",Adventure|Children|Comedy|Drama,1986
2847,Only Angels Have Wings,Adventure|Drama|Romance,1939
2848,"Othello (Tragedy of Othello: The Moor of Venice, The)",Drama,1952
2849,Queens Logic,Comedy|Drama,1991
2850,Public Access,Drama|Thriller,1993
2851,Saturn 3,Adventure|Sci-Fi|Thriller,1980
2852,"Soldier's Story, A",Drama,1984
2853,"Alice, Sweet Alice (a.k.a. Communion) (a.k.a. Holy Terror)",Horror|Mystery,1976
2854,Don't Look in the Basement!,Horror,1973
2855,Nightmares,Horror,1983
2856,I Saw What You Did,Thriller,1965
2857,Yellow Submarine,Adventure|Animation|Comedy|Fantasy|Musical,1968
2858,American Beauty,Drama|Romance,1999
2859,Stop Making Sense,Documentary|Musical,1984
2860,Blue Streak,Comedy,1999
2861,For Love of the Game,Comedy|Drama,1999
2862,Caligula,Drama,1979
2863,"Hard Day's Night, A",Adventure|Comedy|Musical,1964
2864,Splendor,Comedy,1999
2865,Sugar Town,Comedy,1999
2866,"Buddy Holly Story, The",Drama,1978
2867,Fright Night,Comedy|Horror|Thriller,1985
2868,Fright Night Part II,Horror,1988
2869,"Separation, The (Séparation, La)",Drama,1994
2870,Barefoot in the Park,Comedy,1967
2871,Deliverance,Adventure|Drama|Thriller,1972
2872,Excalibur,Adventure|Fantasy,1981
2873,Lulu on the Bridge,Drama|Mystery|Romance,1998
2874,"Pajama Game, The",Comedy|Musical|Romance,1957
2875,Sommersby,Drama|Mystery|Romance,1993
2876,Thumbelina,Animation|Children|Fantasy,1994
2877,Tommy,Musical,1975
2878,Hell Night,Horror,1981
2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak),Action|Adventure|Comedy,1991
2880,Armour of God (Long xiong hu di),Action|Adventure|Comedy,1987
2881,Double Jeopardy,Action|Crime|Drama|Thriller,1999
2882,Jakob the Liar,Drama,1999
2883,Mumford,Comedy|Drama,1999
2884,Dog Park,Comedy|Romance,1998
2885,Guinevere,Drama|Romance,1999
2886,"Adventures of Elmo in Grouchland, The",Children|Comedy,1999
2887,Simon Sez,Action|Comedy,1999
2888,Drive Me Crazy,Comedy|Romance,1999
2889,"Mystery, Alaska",Comedy|Drama,1999
2890,Three Kings,Action|Adventure|Comedy|Drama|War,1999
2891,"Happy, Texas",Comedy,1999
2892,New Rose Hotel,Action|Drama,1998
2893,Plunkett & MaCleane,Action|Adventure|Drama,1999
2894,Romance,Drama|Romance,1999
2895,Napoleon and Samantha,Adventure|Drama,1972
2896,Alvarez Kelly,Western,1966
2897,And the Ship Sails On (E la nave va),Comedy|War,1983
2898,"Dark Half, The",Horror|Mystery,1993
2899,Gulliver's Travels,Adventure|Animation|Children,1939
2900,Monkey Shines,Horror|Sci-Fi,1988
2901,Phantasm,Horror|Sci-Fi,1979
2902,Psycho II,Horror|Mystery|Thriller,1983
2903,Psycho III,Horror|Thriller,1986
2904,Rain,Drama,1932
2905,Sanjuro (Tsubaki Sanjûrô),Action|Adventure|Drama,1962
2906,Random Hearts,Drama|Romance,1999
2907,Superstar,Comedy,1999
2908,Boys Don't Cry,Drama,1999
2909,"Five Wives, Three Secretaries and Me",Documentary,1998
2910,"Ennui, L'",Drama|Romance,1998
2911,"Grandfather, The (Abuelo, El)",Drama,1998
2912,"Limey, The",Crime|Drama|Thriller,1999
2913,The Mating Habits of the Earthbound Human,Comedy|Sci-Fi,1999
2914,Molly,Comedy|Drama,1999
2915,Risky Business,Comedy,1983
2916,Total Recall,Action|Adventure|Sci-Fi|Thriller,1990
2917,Body Heat,Crime|Thriller,1981
2918,Ferris Bueller's Day Off,Comedy,1986
2919,"Year of Living Dangerously, The",Drama|Romance|War,1982
2920,Children of Paradise (Les enfants du paradis),Drama|Romance,1945
2921,High Plains Drifter,Western,1973
2922,Hang 'Em High,Crime|Drama|Western,1968
2923,Handle with Care (a.k.a. Citizen's Band),Comedy,1977
2924,Drunken Master (Jui kuen),Action|Comedy,1978
2925,"Conformist, The (Conformista, Il)",Drama,1970
2926,Hairspray,Comedy|Drama,1988
2927,Brief Encounter,Drama|Romance,1946
2928,"Razor's Edge, The",Drama,1984
2929,Reds,Drama|Romance,1981
2930,Return with Honor,Documentary,1998
2931,Time of the Gypsies (Dom za vesanje),Comedy|Crime|Drama|Fantasy,1989
2932,Days of Heaven,Drama,1978
2933,"Fire Within, The (Feu follet, Le)",Drama,1963
2934,"Amor brujo, El (Love Bewitched, A)",Drama|Musical,1986
2935,"Lady Eve, The",Comedy|Romance,1941
2936,Sullivan's Travels,Adventure|Comedy|Romance,1941
2937,"Palm Beach Story, The",Comedy,1942
2938,Man Facing Southeast,Drama|Sci-Fi,1986
2939,Niagara,Drama|Thriller,1953
2940,Gilda,Drama|Film-Noir|Mystery|Romance,1946
2941,South Pacific,Musical|Romance|War,1958
2942,Flashdance,Drama|Romance,1983
2943,Indochine,Drama|Romance,1992
2944,"Dirty Dozen, The",Action|Drama|War,1967
2945,Mike's Murder,Mystery,1984
2946,Help!,Comedy|Musical,1965
2947,Goldfinger,Action|Adventure|Thriller,1964
2948,From Russia with Love,Action|Adventure|Thriller,1963
2949,Dr. No,Action|Adventure|Thriller,1962
2950,"Blue Lagoon, The",Adventure|Drama|Romance,1980
2951,"Fistful of Dollars, A (Per un pugno di dollari)",Action|Western,1964
2952,Sydney (Hard Eight),Crime|Drama|Thriller,1996
2953,Home Alone 2: Lost in New York,Children|Comedy,1992
2954,Penitentiary,Drama,1979
2955,Penitentiary II,Drama,1982
2956,Someone to Watch Over Me,Action|Crime|Thriller,1987
2957,Sparrows,Drama,1926
2958,Naturally Native,Drama,1998
2959,Fight Club,Action|Crime|Drama|Thriller,1999
2960,Beefcake,Drama,1999
2961,"Story of Us, The",Comedy|Drama,1999
2962,Fever Pitch,Comedy|Romance,1997
2963,Joe the King,Crime|Drama,1999
2964,Julien Donkey-Boy,Drama,1999
2965,"Omega Code, The",Action,1999
2966,"Straight Story, The",Adventure|Drama,1999
2967,"Bad Seed, The",Drama|Thriller,1956
2968,Time Bandits,Adventure|Comedy|Fantasy|Sci-Fi,1981
2969,"Man and a Woman, A (Un homme et une femme)",Drama|Romance,1966
2970,Fitzcarraldo,Adventure|Drama,1982
2971,All That Jazz,Drama|Fantasy|Musical,1979
2972,Red Sorghum (Hong gao liang),Drama|War,1987
2973,Crimes and Misdemeanors,Comedy|Crime|Drama,1989
2974,Bats,Horror|Thriller,1999
2975,"Best Man, The",Comedy|Drama,1999
2976,Bringing Out the Dead,Drama,1999
2977,Crazy in Alabama,Comedy|Drama,1999
2978,Three to Tango,Comedy|Romance,1999
2979,Body Shots,Drama,1999
2980,Men Cry Bullets,Comedy|Drama,1997
2981,"Brother, Can You Spare a Dime?",Documentary,1975
2982,"Guardian, The",Horror|Thriller,1990
2983,"Ipcress File, The",Thriller,1965
2984,On Any Sunday,Documentary,1971
2985,RoboCop,Action|Crime|Drama|Sci-Fi|Thriller,1987
2986,RoboCop 2,Action|Crime|Sci-Fi|Thriller,1990
2987,Who Framed Roger Rabbit?,Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,1988
2988,Melvin and Howard,Drama,1980
2989,For Your Eyes Only,Action|Adventure|Thriller,1981
2990,Licence to Kill,Action|Adventure|Thriller,1989
2991,Live and Let Die,Action|Adventure|Thriller,1973
2992,Rawhead Rex,Horror|Thriller,1986
2993,Thunderball,Action|Adventure|Thriller,1965
2994,"City, The (Ciudad, La)",Drama,1998
2995,House on Haunted Hill,Horror|Thriller,1999
2996,Music of the Heart,Drama,1999
2997,Being John Malkovich,Comedy|Drama|Fantasy,1999
2998,Dreaming of Joseph Lees,Drama|Romance,1999
2999,Man of the Century,Comedy,1999
3000,Princess Mononoke (Mononoke-hime),Action|Adventure|Animation|Drama|Fantasy,1997
3001,"Suburbans, The",Drama,1999
3002,My Best Fiend (Mein liebster Feind),Documentary,1999
3003,Train of Life (Train de vie),Comedy|Drama|Romance|War,1998
3004,"Bachelor, The",Comedy|Romance,1999
3005,"Bone Collector, The",Thriller,1999
3006,"Insider, The",Drama|Thriller,1999
3007,American Movie,Documentary,1999
3008,Last Night,Drama|Sci-Fi,1998
3009,Portraits Chinois,Drama,1996
3010,Rosetta,Drama,1999
3011,"They Shoot Horses, Don't They?",Drama,1969
3012,Battling Butler,Comedy,1926
3013,Bride of Re-Animator,Comedy|Horror,1990
3014,Bustin' Loose,Comedy,1981
3015,Coma,Thriller,1978
3016,Creepshow,Horror,1982
3017,Creepshow 2,Horror,1987
3018,Re-Animator,Comedy|Horror|Sci-Fi,1985
3019,Drugstore Cowboy,Crime|Drama,1989
3020,Falling Down,Action|Drama,1993
3021,"Funhouse, The",Horror,1981
3022,"General, The",Comedy|War,1926
3023,My Best Girl,Comedy|Romance,1927
3024,Piranha,Horror|Sci-Fi,1978
3025,Rough Night in Jericho,Western,1967
3026,Slaughterhouse,Comedy|Horror,1987
3028,"Taming of the Shrew, The",Comedy,1967
3029,Nighthawks,Action|Drama,1981
3030,Yojimbo,Action|Adventure,1961
3031,Repossessed,Comedy,1990
3032,"Omega Man, The",Action|Drama|Sci-Fi|Thriller,1971
3033,Spaceballs,Comedy|Sci-Fi,1987
3034,Robin Hood,Adventure|Animation|Children|Comedy|Musical,1973
3035,Mister Roberts,Comedy|Drama|War,1955
3036,"Quest for Fire (Guerre du feu, La)",Adventure|Drama,1981
3037,Little Big Man,Western,1970
3038,"Face in the Crowd, A",Drama,1957
3039,Trading Places,Comedy,1983
3040,Meatballs,Comedy,1979
3041,Meatballs Part II,Comedy,1984
3042,Meatballs III,Comedy,1987
3043,Meatballs 4,Comedy,1992
3044,Dead Again,Mystery|Romance|Thriller,1991
3045,Peter's Friends,Comedy|Drama,1992
3046,"Incredibly True Adventure of Two Girls in Love, The",Comedy|Romance,1995
3047,Experience Preferred... But Not Essential,Drama,1982
3048,Under the Rainbow,Comedy,1981
3049,How I Won the War,Comedy|War,1967
3050,Light It Up,Drama,1999
3051,Anywhere But Here,Comedy|Drama,1999
3052,Dogma,Adventure|Comedy|Fantasy,1999
3053,"Messenger: The Story of Joan of Arc, The",Drama|War,1999
3054,Pokémon: The First Movie,Adventure|Animation|Children|Fantasy|Sci-Fi,1998
3055,Felicia's Journey,Thriller,1999
3056,Oxygen,Crime|Drama|Thriller,1999
3057,Where's Marlowe?,Comedy,1998
3058,"Ape, The",Horror|Sci-Fi,1940
3059,British Intelligence,Drama,1940
3060,"Commitments, The",Comedy|Drama|Musical,1991
3061,Holiday Inn,Comedy|Musical,1942
3062,"Longest Day, The",Action|Drama|War,1962
3063,Poison Ivy,Drama|Thriller,1992
3064,Poison Ivy: New Seduction,Drama|Thriller,1997
3065,Nothing to Lose (a.k.a. Ten Benny),Drama,1996
3066,Tora! Tora! Tora!,Action|Drama|War,1970
3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios),Comedy|Drama,1988
3068,"Verdict, The",Drama|Mystery,1982
3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The",Drama,1972
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The",Adventure|Comedy|Sci-Fi,1984
3071,Stand and Deliver,Comedy|Drama,1988
3072,Moonstruck,Comedy|Romance,1987
3073,"Sandpiper, The",Drama|Romance,1965
3074,Jeremiah Johnson,Western,1972
3075,Repulsion,Drama|Horror,1965
3076,Irma la Douce,Comedy,1963
3077,42 Up,Documentary,1998
3078,Liberty Heights,Drama,1999
3079,Mansfield Park,Comedy|Drama|Romance,1999
3080,"Goodbye, 20th Century",Drama|Sci-Fi,1998
3081,Sleepy Hollow,Fantasy|Horror|Mystery|Romance,1999
3082,"World Is Not Enough, The",Action|Adventure|Thriller,1999
3083,All About My Mother (Todo sobre mi madre),Drama,1999
3084,Home Page,Documentary,1999
3085,"Living Dead Girl, The (Morte Vivante, La)",Horror,1982
3086,Babes in Toyland,Children|Comedy|Fantasy|Musical,1934
3087,Scrooged,Comedy|Fantasy|Romance,1988
3088,Harvey,Comedy|Fantasy,1950
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette),Drama,1948
3090,Matewan,Drama,1987
3091,Kagemusha,Drama|War,1980
3092,"47 Samurai (Chûshingura) (Loyal 47 Ronin, The)",Drama,1962
3093,McCabe & Mrs. Miller,Drama|Western,1971
3094,Maurice,Drama|Romance,1987
3095,"Grapes of Wrath, The",Drama,1940
3096,My Man Godfrey,Comedy,1957
3097,"Shop Around the Corner, The",Comedy|Drama|Romance,1940
3098,"Natural, The",Drama,1984
3099,Shampoo,Comedy|Drama|Romance,1975
3100,"River Runs Through It, A",Drama,1992
3101,Fatal Attraction,Drama|Thriller,1987
3102,Jagged Edge,Crime|Romance|Thriller,1985
3103,Stanley & Iris,Drama|Romance,1990
3104,Midnight Run,Action|Comedy|Crime|Thriller,1988
3105,Awakenings,Drama|Mystery,1990
3106,Come See the Paradise,Drama|Romance,1990
3107,Backdraft,Action|Drama,1991
3108,"Fisher King, The",Comedy|Drama|Fantasy|Romance,1991
3109,"River, The",Drama,1984
3110,Country,Drama,1984
3111,Places in the Heart,Drama,1984
3112,'night Mother,Drama,1986
3113,End of Days,Action|Fantasy|Horror|Mystery|Thriller,1999
3114,Toy Story 2,Adventure|Animation|Children|Comedy|Fantasy,1999
3115,Flawless,Drama,1999
3116,Miss Julie,Drama,1999
3117,Ride with the Devil,Drama|Romance|War,1999
3118,Tumbleweeds,Drama,1999
3119,Bay of Blood (a.k.a. Twitch of the Death Nerve) (Reazione a catena),Horror,1971
3120,"Distinguished Gentleman, The",Comedy,1992
3121,"Hitch-Hiker, The",Drama|Film-Noir,1953
3122,Santa Fe Trail,Drama|Romance|Western,1940
3123,Lauderdale (a.k.a. Spring Break USA) (a.k.a. Spring Fever USA),Comedy,1989
3124,Agnes Browne,Comedy|Drama,1999
3125,"End of the Affair, The",Drama,1999
3126,"End of the Affair, The",Drama,1955
3127,Holy Smoke,Comedy|Drama,1999
3128,"Map of the World, A",Drama,1999
3129,Sweet and Lowdown,Comedy|Drama,1999
3130,Bonfire of the Vanities,Comedy|Crime|Drama,1990
3131,Broadway Damage,Comedy,1997
3132,Daddy Long Legs,Comedy|Drama,1919
3133,Go West,Comedy|Western,1925
3134,Grand Illusion (La grande illusion),Drama|War,1937
3135,"Great Santini, The",Drama,1979
3136,"James Dean Story, The",Documentary,1957
3137,"Sea Wolves, The",Action|War,1980
3138,Stealing Home,Drama,1988
3139,Tarzan the Fearless,Action|Adventure,1933
3140,Three Ages,Comedy,1923
3141,"Two Jakes, The",Drama,1990
3142,U2: Rattle and Hum,Documentary|Musical,1988
3143,Hell in the Pacific,Drama|War,1968
3144,"Glass Bottom Boat, The",Comedy|Romance,1966
3145,Cradle Will Rock,Drama,1999
3146,Deuce Bigalow: Male Gigolo,Comedy,1999
3147,"Green Mile, The",Crime|Drama,1999
3148,"Cider House Rules, The",Drama,1999
3149,Diamonds,Mystery,1999
3150,"War Zone, The",Drama|Thriller,1999
3151,"Bat Whispers, The",Crime|Drama|Mystery,1930
3152,"Last Picture Show, The",Drama,1971
3153,"7th Voyage of Sinbad, The",Action|Adventure|Fantasy,1958
3154,Blood on the Sun,Drama|War,1945
3155,Anna and the King,Drama|Romance,1999
3156,Bicentennial Man,Drama|Romance|Sci-Fi,1999
3157,Stuart Little,Children|Comedy|Fantasy,1999
3158,"Emperor and the Assassin, The (Jing ke ci qin wang)",Drama,1999
3159,Fantasia 2000,Animation|Children|Musical|IMAX,1999
3160,Magnolia,Drama,1999
3161,Onegin,Drama|Romance,1999
3162,Simpatico,Comedy|Drama,1999
3163,Topsy-Turvy,Comedy|Drama|Musical,1999
3164,"Alley Cats, The",Drama,1966
3165,Boiling Point,Action|Drama,1993
3166,Brenda Starr,Adventure,1989
3167,Carnal Knowledge,Comedy|Drama,1971
3168,Easy Rider,Adventure|Drama,1969
3169,The Falcon and the Snowman,Crime|Drama|Thriller,1985
3170,Hi-Yo Silver,Western,1940
3171,Room at the Top,Drama,1959
3172,Ulysses (Ulisse),Adventure,1954
3173,Any Given Sunday,Drama,1999
3174,Man on the Moon,Comedy|Drama,1999
3175,Galaxy Quest,Adventure|Comedy|Sci-Fi,1999
3176,"Talented Mr. Ripley, The",Drama|Mystery|Thriller,1999
3177,Next Friday,Comedy,2000
3178,"Hurricane, The",Drama,1999
3179,Angela's Ashes,Drama,1999
3180,Play it to the Bone,Comedy|Drama,1999
3181,Titus,Drama,1999
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",Documentary,1999
3183,"Third Miracle, The",Drama,1999
3184,Montana,Action|Comedy|Crime|Drama,1998
3185,Snow Falling on Cedars,Drama,1999
3186,"Girl, Interrupted",Drama,1999
3187,Trans,Drama,1998
3188,"Life and Times of Hank Greenberg, The",Documentary,1998
3189,My Dog Skip,Children|Drama,1999
3190,Supernova,Adventure|Sci-Fi|Thriller,2000
3191,"Quarry, The",Drama,1998
3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi)",Drama,1998
3193,Creature,Documentary,1999
3194,"Way We Were, The",Drama|Romance,1973
3195,Tess of the Storm Country,Drama,1922
3196,Stalag 17,Drama|War,1953
3197,"Presidio, The",Action|Crime|Romance|Thriller,1988
3198,Papillon,Crime|Drama,1973
3199,Pal Joey,Comedy|Drama|Musical|Romance,1957
3200,"Last Detail, The",Comedy|Drama,1973
3201,Five Easy Pieces,Drama,1970
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen),Drama|Horror,1971
3203,Dead Calm,Thriller,1989
3204,"Boys from Brazil, The",Action|Mystery|Thriller,1978
3205,Black Sunday (La maschera del demonio),Horror,1960
3206,Against All Odds,Romance,1984
3207,"Snows of Kilimanjaro, The",Adventure,1952
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1),Action|Comedy,1993
3209,"Loves of Carmen, The",Drama,1948
3210,Fast Times at Ridgemont High,Comedy|Drama|Romance,1982
3211,"Cry in the Dark, A",Drama,1988
3212,Born to Win,Drama,1971
3213,Batman: Mask of the Phantasm,Animation|Children,1993
3214,American Flyers,Drama,1985
3215,Voyage of the Damned,Drama,1976
3216,"Vampyros Lesbos (Vampiras, Las)",Fantasy|Horror|Thriller,1971
3217,"Star Is Born, A",Drama,1937
3218,Poison,Drama,1991
3219,Pacific Heights,Mystery|Thriller,1990
3220,Night Tide,Drama,1961
3221,"Draughtsman's Contract, The",Drama,1982
3222,Carmen,Drama,1984
3223,"Zed & Two Noughts, A",Drama,1985
3224,Woman in the Dunes (Suna no onna),Drama,1964
3225,Down to You,Comedy|Romance,2000
3226,Hellhounds on My Trail,Documentary,1999
3227,"Not Love, Just Frenzy (Más que amor, frenesí)",Comedy|Drama|Thriller,1996
3228,Wirey Spindell,Comedy,2000
3229,Another Man's Poison,Crime|Drama,1952
3230,"Odessa File, The",Thriller,1974
3231,"Saphead, The",Comedy,1920
3232,Seven Chances,Comedy,1925
3233,Smashing Time,Comedy,1967
